@relation 'pop2-weka.filters.unsupervised.attribute.AddID-Cfirst-NID-weka.filters.unsupervised.attribute.Remove-R2,62-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-9,11-14,16,18,20-25,30,32-38,40-41,43-60-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,10'

@attribute num_imgs numeric
@attribute data_channel_is_entertainment {0,1}
@attribute data_channel_is_socmed {0,1}
@attribute data_channel_is_world {0,1}
@attribute kw_min_avg numeric
@attribute kw_max_avg numeric
@attribute kw_avg_avg numeric
@attribute self_reference_min_shares numeric
@attribute self_reference_avg_sharess numeric
@attribute is_weekend {0,1}
@attribute lda_02 numeric
@attribute pop2 {0,1}

@data
3,0,0,0,1120.25,4044.49,2483.3591,1300,2850,1,0.374309,0
2,0,0,1,0,5352.5835,2509.1541,683,891.5,1,0.885707,0
1,0,0,1,0,17000,4288.5444,57200,57200,1,0.319896,1
1,1,0,0,0,7120.2412,2199.1973,899,1399.6666,1,0.119999,1
1,0,0,1,2417.3098,5585.2798,3838.2854,2700,2700,1,0.524843,1
1,0,0,1,0,3587.4712,1949.2424,753,1584.75,1,0.561639,0
1,0,0,0,1293.5,4650.5508,2851.9663,586,586,1,0.028572,1
3,0,0,1,1261.24,3586.552,2435.9495,2600,3600,0,0.720113,0
1,0,0,0,1777.25,4343.3418,2927.5381,1900,1900,0,0.028574,0
1,0,0,0,0,3939.4614,2890.8518,0,0,0,0.040001,1
16,0,0,0,3586.552,10701.404,5455.1484,1700,5800,0,0.025025,1
0,0,0,0,1825.7142,18256.215,6132.896,3200,4200,0,0.025,1
3,0,0,1,0,3586.552,1778.8503,1300,1300,0,0.774725,0
2,0,0,1,0,3586.552,1613.0885,891,2345.5,0,0.689167,0
25,0,0,0,974.33331,7354.1582,4262.5098,1500,7200,0,0.028577,1
10,0,0,0,0,7900,3349.9495,4000,4000,0,0.025002,0
9,0,0,0,0,6449.8032,3740.5391,24900,24900,0,0.025002,0
2,0,0,0,1421.1936,3586.552,2726.8228,6000,334800,0,0.238247,0
3,1,0,0,0,3586.552,1569.1002,692,692,0,0.033335,1
16,0,1,0,3011.3167,4981.9819,3981.2825,86200,86200,0,0.040184,1
1,0,0,0,0,4455.333,2345.751,863,8187.6665,0,0.028605,0
14,0,0,1,0,5100,2166.3152,1600,2066.6667,0,0.803265,0
1,1,0,0,0,7170.1011,3719.9988,2600,2600,0,0.028572,0
4,1,0,0,2966.2271,7170.1011,4154.4224,640,820,0,0.04008,1
7,0,0,0,2125,6439.6001,4139.5591,798,2049,0,0.025001,1
7,0,0,0,2441.2083,3586.552,3051.1372,3700,7850,0,0.050218,1
2,0,0,0,1784.7567,3835.0476,3122.2732,12200,12200,0,0.05,1
1,1,0,0,0,3791.6328,2638.9885,10200,10200,0,0.025003,0
1,0,0,0,2117.6035,5737.1362,3581.1438,1900,1900,0,0.020079,1
3,1,0,0,1909.3334,6597,4070.9565,9400,9400,0,0.04,0
0,1,0,0,0,7943.1665,3822.0823,4500,4500,0,0.028573,0
2,1,0,0,3257.5986,4528.2046,3790.9971,642,642,0,0.05,0
1,0,0,0,1057.6666,3586.552,2449.792,1100,3027.2727,0,0.020001,0
0,1,0,0,1500,5004.2988,3599.8672,1100,1850,0,0.028572,0
1,0,0,1,2242.0459,3880,3132.0889,2500,2500,0,0.575861,1
1,0,0,0,0,3586.552,1757.9163,1200,1533.3334,0,0.02502,0
6,0,0,1,0,4630.79,2404.6616,1200,1280,0,0.722099,0
7,0,0,1,0,3758.2976,2276.8486,2600,2600,0,0.748465,0
11,0,0,1,1392,3839.3118,2522.1074,1400,1400,0,0.866664,0
0,0,0,0,2288.8943,3586.552,3052.7275,2900,2900,0,0.066855,0
2,1,0,0,1188.3334,6945.123,3420.9226,567,776.75,0,0.199787,0
1,0,0,1,1662.2222,3586.552,2507.1692,789,1144.5,0,0.640678,0
1,0,0,0,0,3586.552,2066.8577,1100,2550,0,0.040482,0
1,0,0,1,0,6029.2749,2118.5771,2900,2900,0,0.384219,1
2,0,0,0,1325.2,3637.1228,2679.3052,1500,7600,0,0.033339,1
3,1,0,0,2570.4507,3586.552,3138.2004,689,2208.8999,0,0.066668,0
1,0,0,0,1781.875,3586.552,3014.8308,1300,2325,0,0.050149,1
2,0,0,1,1186.3334,3586.552,2124.6655,386,1695.3334,0,0.919995,0
1,0,0,0,0,7140,3371.3755,0,0,0,0.20963,0
0,0,0,0,1576.9091,3586.552,2372.4312,1200,1400,0,0.175709,0
4,0,1,0,2560,4024.4614,3390.3379,0,0,0,0.066668,0
3,0,1,0,2100,5024.0435,3406.2732,867,2141.75,0,0.251739,0
10,0,0,1,2416.8794,8113.7002,4220.8164,13700,13700,0,0.263686,1
2,0,0,0,765,4455.333,2736.2087,927,1418.2,0,0.040135,1
2,0,0,0,1235.5555,3584.8909,2673.8481,1400,3100,0,0.369661,0
1,1,0,0,0,3584.8909,2451.7385,0,0,0,0.05014,0
1,0,0,0,2219.6924,10614.724,5737.5737,4200,29250,0,0.155152,1
2,0,0,0,2059.584,3584.8909,2868.7532,1000,1000,0,0.033339,0
1,0,0,1,1310.2,3614.543,2629.5869,0,0,0,0.53252,0
1,0,1,0,0,4926.8145,2980.8301,31000,31000,0,0.195265,0
2,0,0,1,0,3584.8909,2197.0188,1100,1233.3334,0,0.644472,0
1,0,0,0,1049.2858,3584.8909,2582.8076,2900,2900,0,0.300055,0
15,0,0,0,3584.8909,6480,4790.8999,7300,7300,0,0.028632,0
1,0,0,0,983.33331,3584.8909,2210.9033,915,1007.5,0,0.050001,0
1,0,0,0,3018.239,3776.1184,3386.2305,2500,29500,0,0.050021,0
2,0,1,0,0,5679.3452,3393.4502,104100,104100,0,0.040259,1
1,0,0,0,1298,4629.3613,3310.8149,0,0,0,0.033336,0
0,1,0,0,781,10614.724,5685.1504,4100,31600,0,0.020001,1
27,0,0,0,3584.8909,7113.9414,5178.9229,3400,33750,0,0.022448,1
24,0,0,0,0,9364.3125,4078.0427,1400,3833.3333,0,0.022373,0
1,0,0,0,0,8660,3866.0081,1200,1200,0,0.160855,1
13,0,0,0,2400,6972.3848,4032.9067,2600,2600,0,0.020133,1
1,0,0,0,1440.8235,3584.8909,2707.9861,5700,5700,0,0.033339,1
14,0,0,0,3006.0588,8819.3926,4985.1211,3500,3500,0,0.020018,1
2,1,0,0,1698.5625,12131.182,4938.0835,1800,1800,0,0.040001,0
2,0,0,0,0,4960.2104,3128.9309,919,4339.6665,0,0.028597,1
2,0,0,1,1522.5,3584.8909,2578.4509,0,0,0,0.839938,0
2,1,0,0,2968.2256,4823.3218,3683.4517,0,0,0,0.040216,0
3,0,0,1,1418.4584,8630.875,3541.5073,0,0,0,0.43857,0
11,0,0,0,0,11504.909,4309.8433,11800,12400,0,0.020002,0
1,0,0,0,0,3584.8909,2360.6548,903,5401,0,0.033357,0
1,0,0,0,2454.4897,4674.2305,3691.6899,3400,8050,0,0.040034,1
3,0,0,1,863.5,3584.8909,2183.1724,1500,2366.6667,0,0.722295,0
1,0,0,1,0,6443.8584,2613.1831,0,0,0,0.273858,1
2,0,0,0,0,3584.8909,2584.8938,1300,1300,0,0.17343,0
1,0,0,0,0,4500,2294.2517,2800,3966.6667,0,0.020006,0
15,1,0,0,0,8590.833,3919.8337,1300,4585.7144,0,0.033335,0
2,1,0,0,1355,4991.9756,3663.6746,985,985,0,0.033334,0
1,0,0,1,1492,3825.9148,2442.1868,815,6728.75,0,0.60032,0
3,0,1,0,839,8590.833,4171.9194,1700,10166.667,0,0.178933,1
1,0,0,0,3252.75,5572.1621,3942.0452,2400,2400,0,0.040001,0
11,0,0,0,0,7349.0698,3225.8428,4200,29700,0,0.134,1
7,0,0,0,3584.8909,26807,8454.7041,3000,3000,0,0.033335,0
15,0,0,0,0,3584.8909,2236.2241,1800,4100,0,0.025001,0
1,0,0,0,0,3584.8909,2415.6736,1500,1500,0,0.150808,0
1,1,0,0,0,3781.8638,1996.8993,18000,18000,0,0.276017,0
11,0,0,0,2600,8115.2573,4716.1895,5200,38500,0,0.020001,0
7,0,0,0,2516.8572,20802.666,6941.2695,2000,9800,0,0.022222,0
8,0,0,0,2899.0215,16888.268,6066.6157,1800,10100,0,0.028572,0
0,0,0,0,2544.9927,4359.6802,3549.4373,1700,1700,0,0.35845,0
33,1,0,0,2446.7285,3584.8909,2940.5413,1000,2666.6667,0,0.498156,0
33,1,0,0,2446.7285,3584.8909,2940.5413,1100,2700,0,0.498189,0
2,0,0,0,1467.8,15150,5176.6543,7400,7400,0,0.154896,1
13,0,0,0,0,7349.0698,4586.3291,1400,1650,0,0.020056,0
0,0,0,0,1806.5,35339.855,9160.2969,2300,8000,0,0.028572,1
1,0,0,0,2225.1667,5732.1255,3359.1255,874,2487,0,0.258264,0
0,1,0,0,0,8707.4805,3018.0178,2000,2000,0,0.033335,0
11,0,0,1,0,3582.2214,2040.5043,1500,1500,0,0.69949,0
10,0,0,1,2246.5654,8105.0293,3556.7422,962,1431,0,0.529443,0
2,0,0,1,1100,3663.2478,2611.5762,7300,7875,0,0.866562,0
1,0,0,0,1389.8,7327.2407,3728.9805,4300,12500,0,0.040266,1
0,1,0,0,0,4973.8643,3022.0256,625,862.5,0,0.028573,0
1,0,1,0,0,4462.6475,2979.6555,1100,6200,0,0.312176,1
2,0,0,0,3276.3101,4667.6001,3999.0095,3100,3100,0,0.020061,1
1,0,1,0,1321.75,5618.5,3374.3215,0,0,0,0.710995,0
1,1,0,0,0,4448.1875,2641.6128,2700,2700,0,0.033387,0
11,0,0,0,0,9132.0605,5303.0049,2400,3300,0,0.124386,1
2,0,0,0,566,4362.5327,2746.3762,14600,14600,0,0.02501,1
1,0,0,1,1805.4897,4648.9746,2983.9995,1300,9100,0,0.514735,0
0,0,0,0,3276.3101,5560.7109,4139.7476,2300,10933.333,0,0.066667,0
1,0,0,0,3582.2214,8249.583,6053.896,1300,1300,0,0.02223,1
2,0,0,0,3276.3101,4563.0835,3764.3066,5600,5600,0,0.050001,1
9,0,0,1,1646,6153.4644,3231.5701,1100,1100,0,0.640018,1
1,0,0,0,2059.9763,3582.2214,2945.7344,1500,2150,0,0.050001,0
1,0,0,0,1333.3334,4852.9424,2758.0955,1400,3040,0,0.02253,1
1,0,0,1,1600,3582.2214,2585.322,3500,3500,0,0.839993,1
15,0,0,0,2447.9558,6214.3721,3541.4509,38900,38900,0,0.202455,0
1,0,0,0,3276.3101,3582.2214,3420.7993,2800,3100,0,0.066667,0
1,0,0,0,1373,4033.8999,2974.5393,2700,3600,0,0.028572,0
16,0,0,0,2566.158,6207.8335,4293.8047,1100,1100,0,0.035902,0
1,0,0,1,0,3582.2214,2275.6555,869,869,0,0.594648,0
1,1,0,0,0,6931.4224,3264.3679,877,1538.5,0,0.033334,0
9,1,0,0,1200,4015.0125,2809.009,379,8089.5,0,0.040003,0
0,0,0,0,2966.873,8917.373,5281.501,3000,3100,0,0.025036,1
3,0,0,1,1540.6353,3812.0212,2852.5483,1200,1233.3334,0,0.865301,0
24,0,0,0,3233.4958,10627.277,5398.6216,9500,9800,0,0.028572,0
2,0,0,0,1409.9,3582.2214,2516.9812,1100,1300,0,0.317189,1
1,0,0,1,695,4101.5454,2521.2341,5200,5200,0,0.467138,0
1,1,0,0,0,8707.4805,3943.3943,1200,4533.3335,0,0.028572,0
10,0,0,0,3582.2214,12855,6788.1777,11800,11800,0,0.02004,1
1,0,0,0,0,3582.2214,1867.1548,781,1240.5,0,0.028572,0
1,1,0,0,1200,4378.2002,3045.6177,976,2519,0,0.028572,0
4,0,0,0,1333.3334,3582.2214,2671.2632,917,2429.25,0,0.033334,1
0,0,0,0,0,7338.2681,3450.0989,957,13164.25,0,0.025002,0
4,0,0,0,3582.2214,10627.277,6443.0996,16600,16600,0,0.033341,0
13,0,0,1,1065.25,4852.9424,2578.4277,669,1438.5333,0,0.885658,0
9,1,0,0,1454.4445,3582.2214,2678.0671,576,1396.6666,0,0.60172,0
1,0,0,1,0,3582.2214,1778.047,895,895,0,0.885711,0
15,0,0,0,1975,8105.0293,4961.5957,3100,3100,0,0.13304,1
0,0,0,0,0,7720,4569.7651,7400,9800,0,0.020075,0
33,1,0,0,2397.9556,3582.2214,2922.7917,731,2486.2,0,0.498208,0
1,0,0,0,0,3634.5066,2515.8035,3600,3600,0,0.153531,0
1,0,0,0,2445.7485,4726.9585,3433.7063,2300,8500,0,0.247802,1
1,0,0,0,0,5668.3115,3471.511,14200,14200,0,0.025897,1
3,1,0,0,0,4023.6353,2786.4834,0,0,0,0.200243,0
1,0,0,0,2014.6666,3578.3767,2857.0271,5000,6233.3335,0,0.278353,1
9,0,0,0,2291.8638,3578.3767,3010.9485,3100,8750,0,0.066718,0
2,0,0,0,2448.0808,3578.3767,2988.782,2000,2000,0,0.025004,1
1,0,0,0,0,6427.7417,3657.6892,9400,9400,0,0.028574,0
1,1,0,0,1500,3578.3767,2719.4451,8100,8100,0,0.033364,0
11,0,0,0,2674.1428,7320.2646,4739.9263,10300,77600,0,0.262613,0
1,0,0,1,1728.8834,3578.3767,2412.3936,1400,1400,0,0.637383,0
1,0,0,0,0,3578.3767,2043.2229,30900,30900,0,0.17179,1
10,0,0,0,2544.6765,7320.2646,5172.4419,2000,3400,0,0.171234,1
16,0,0,0,1500,5986.8477,3754.5908,0,0,0,0.028628,1
1,0,0,0,0,6020.5239,3544.4976,1100,1100,0,0.240129,1
1,1,0,0,1300,4457.2051,3166.2656,842,11448.4,0,0.028676,0
0,0,0,0,1329.2699,10500,4839.0308,1000,1000,0,0.219964,0
4,0,0,0,1878.7683,4457.2051,3036.6121,6100,6450,0,0.040078,0
2,0,0,0,3274.8308,4665.9253,3780.2869,2900,5100,0,0.033349,1
2,0,0,0,3274.8308,5551.9131,4305.6504,1200,11425,0,0.040024,1
1,0,0,0,1377.0195,4457.2051,3091.9563,701,2100.5,0,0.040033,0
1,0,0,0,0,3578.3767,2182.9939,11700,11700,0,0.050004,0
12,0,0,0,3578.3767,8425.3809,5250.8281,9400,9400,0,0.022239,1
1,1,0,0,3241.6858,4340.0815,3795.9448,1100,1850,0,0.05,0
1,0,0,0,0,4665.9253,2380.1619,769,769,0,0.152763,0
0,0,1,0,3578.3767,4662.8257,4037.2319,0,0,0,0.067154,0
6,1,0,0,1644.8823,4011.105,3119.0125,704,4176,0,0.050001,0
1,0,0,1,865.05554,3578.3767,2179.2146,3900,4350,0,0.742717,1
0,0,0,0,1520,3741.2832,2757.5281,2000,2000,0,0.025004,0
2,0,0,1,0,3578.3767,1921.0253,1300,2000,0,0.669609,0
3,0,0,1,2416.6116,8166.4063,3956.749,1000,1000,0,0.525244,1
1,0,0,1,0,3578.3767,2275.5083,603,603,0,0.233514,0
2,0,0,0,0,6663.9722,2875.6411,8000,8000,0,0.022226,0
3,0,0,1,1536.6744,3578.3767,2471.0317,1300,1300,0,0.799995,0
2,0,0,0,2622.0356,3578.3767,3113.5498,2700,2700,0,0.040006,1
0,0,0,0,0,6020.5239,3872.2927,1300,3400,0,0.022223,0
2,0,0,0,1405,3578.3767,2703.4446,1600,1900,0,0.025008,0
2,0,0,1,2243.8958,3804.4246,3010.8271,0,0,0,0.552799,0
20,0,0,1,1596.3636,3578.3767,2485.9541,1100,1800,0,0.799995,0
8,0,0,1,1596.3636,5703.6816,3354.2405,1400,1950,0,0.5899,0
5,0,0,0,925.75,3578.3767,2209.4033,805,1626.25,0,0.028939,0
1,0,0,0,1764.7273,3578.3767,2734.0461,8000,8000,0,0.368509,1
4,0,0,1,673,3578.3767,2356.8386,1500,4750,0,0.839996,0
33,1,0,0,2318.6875,3578.3767,2894.4348,846,1621.5555,0,0.498159,0
33,1,0,0,2318.6875,3578.3767,2826.8623,742,1748.9231,0,0.601694,0
0,0,0,0,2684.0833,6066.165,3748.6689,5100,5100,0,0.033392,0
3,0,0,0,0,5189,2635.2231,2300,2300,0,0.020056,1
2,0,0,0,2038.5863,5218.3076,3485.3298,56400,56400,0,0.040003,1
10,0,0,0,1860,3575.7864,2708.8533,4500,4500,0,0.040001,0
1,0,0,0,0,6777.6689,3132.9121,622,15637,0,0.04,0
5,0,0,0,0,7315.0449,4600.7495,8100,8100,0,0.033335,1
2,0,0,1,837.14288,3575.7864,2316.4451,1900,2700,0,0.650209,0
1,0,0,1,0,3575.7864,1720.0411,1000,1000,0,0.801626,0
1,1,0,0,0,3575.7864,2301.147,1100,1400,0,0.02506,0
1,1,0,0,0,5576.2915,2801.3403,4100,4100,0,0.028572,0
2,0,0,0,1382,4230.1411,3053.3435,1200,7000,0,0.020011,1
17,0,0,0,0,8441.7354,3944.0735,4300,4350,0,0.022302,1
36,0,0,0,0,29250,7554.5166,5200,6200,0,0.025001,1
0,0,0,0,1158.2051,3827.1182,2720.1104,620,1106.6666,0,0.183499,1
1,0,0,0,2111.2986,14650,4429.6865,2200,14000,0,0.022262,1
2,0,0,0,0,12225,4365.1875,11700,11700,0,0.147323,0
100,0,0,0,0,8071.3813,4582.3652,7300,7300,0,0.028605,1
2,0,0,1,828,4621.5063,3138.3054,674,1030.4,0,0.609768,0
1,0,1,0,2542.7356,3905.988,3473.4255,6600,6600,0,0.405703,1
0,1,0,0,1558.3438,5261.6963,3182.1211,842,17514,0,0.028572,1
7,1,0,0,2210.0833,3575.7864,2752.6875,576,1499.1666,0,0.601705,0
2,0,0,0,0,5101.6523,2983.7527,2400,2400,0,0.028581,0
3,0,0,1,88,3575.7864,2034.8428,1300,1300,0,0.866662,0
1,1,0,0,2643.8889,4951.5781,3574.7842,1100,1100,0,0.033359,0
1,0,0,1,1298.1617,3575.7864,2347.4858,1700,1700,0,0.866665,0
0,0,0,0,0,7315.0449,3899.1758,2100,2100,0,0.025024,1
6,0,0,1,2242.9746,4128.5713,2898.2178,2000,2000,0,0.866665,0
39,0,0,1,573,3620.1304,2421.7861,4300,13950,0,0.776296,1
0,0,0,0,1545.0212,7211.3262,3837.6165,1100,1375,0,0.033334,0
0,1,0,0,3100,4625.0679,3662.8232,1000,23566.666,0,0.040001,0
2,0,0,1,2141.3704,3575.7864,2642.7683,1000,11080,0,0.839997,0
1,0,0,0,2081.9602,4455.1577,2917.0725,691,5272.75,0,0.020063,1
1,0,0,0,0,3575.7864,2528.2856,1200,1700,0,0.025003,0
1,0,0,0,1016.5455,5545.0752,3258.8054,0,0,0,0.028587,1
0,0,1,0,1550,4654.7939,3412.4431,0,0,0,0.050126,0
13,0,0,0,1959.64,3575.7864,2559.5164,1600,2966.6667,0,0.120663,0
4,0,0,1,1535.3064,4777.5957,2930.979,683,1195.75,0,0.839879,1
0,0,0,1,1071,19187.75,6195.04,24700,24700,0,0.13823,1
0,0,0,1,0,4654.7939,2729.5537,1600,1600,0,0.597374,1
0,1,0,0,3239.1284,4105.2729,3673.5803,681,9160.333,0,0.050001,1
8,1,0,0,0,3575.7864,2345.198,64600,64600,0,0.050008,0
1,0,0,1,0,3578.4304,1828.9783,1400,1400,1,0.908465,0
4,1,0,0,0,4449.1938,2485.9553,1600,5000,1,0.028629,1
7,1,0,0,724,4934.3252,2978.5396,957,957,1,0.033334,0
1,0,0,1,0,3578.4304,2087.4409,1000,1000,1,0.799994,0
12,0,0,0,2301.7778,8060.0098,4375.9917,3200,3200,1,0.025001,0
11,0,0,0,1800,5597.2866,3896.3857,9600,9600,1,0.175246,0
10,0,0,0,0,8878.6797,5153.7153,3500,3500,1,0.022223,1
5,1,0,0,0,3578.4304,1858.2135,661,1153.6666,1,0.028632,1
17,0,0,0,0,3578.4304,2380.1997,1400,1400,1,0.022223,1
3,0,0,1,0,3578.4304,1393.6683,0,0,1,0.86666,1
1,0,0,1,2242.396,3578.4304,2787.3367,0,0,1,0.733325,0
0,0,0,0,2616.8413,6020.0112,4241.5508,1500,2000,1,0.033335,1
1,0,0,0,2908.4014,6401.2998,4204.1538,6700,6700,1,0.020034,1
0,0,0,0,0,7033.4546,3769.3394,12200,24550,1,0.033336,0
1,0,0,0,980.55554,5044.0273,3782.4187,3500,3500,1,0.022238,0
4,0,0,0,0,5592.4688,3030.8352,1300,2640,1,0.020007,0
5,0,0,0,959,3577.9482,2527.0369,18500,18500,1,0.348905,1
0,0,0,0,2528.8889,8060.7236,4756.2803,1300,1300,1,0.022228,0
1,0,0,0,0,10479.118,4575.6211,1600,1650,1,0.020123,0
7,0,0,1,0,3577.9482,1393.4443,1700,1700,1,0.866662,1
2,0,0,1,0,3577.9482,1393.4443,1700,2900,1,0.866662,0
1,1,0,0,1671.7273,5209.6748,3881.9937,1100,2150,1,0.020025,1
24,0,0,0,2891,8060.7236,4714.2695,10400,10400,1,0.022223,1
17,0,0,1,1092.2,4738.9556,2564.9958,1100,1200,1,0.885658,1
0,0,0,0,1699.079,3821.6311,2951.9438,1600,1600,1,0.020025,1
2,0,0,0,0,4522.2896,2796.4021,1600,1600,1,0.033335,1
16,0,0,1,1092.2,4738.9556,2564.9958,0,0,1,0.885658,0
2,0,0,0,3094.0833,5430.248,3916.5154,776,776,1,0.033334,1
2,0,0,1,0,3577.9482,2090.1665,2300,3200,1,0.799993,0
14,0,0,0,0,8060.7236,4676.207,989,989,1,0.022223,1
2,0,0,0,2900,4454.8989,3530.9097,8500,11100,1,0.025029,0
40,1,0,0,2256.9092,3577.9482,2864.0366,753,1639.3334,1,0.498141,0
0,0,0,1,0,3578.4941,2090.469,8600,8600,0,0.799973,0
1,0,0,0,534,4096.8184,3013.3516,1300,5666.6665,0,0.020006,1
1,0,0,1,2242.7761,3578.4941,2874.1436,2700,2700,0,0.799996,0
2,0,0,0,2528.3342,6421.2876,3893.488,19300,36200,0,0.238617,1
18,0,1,0,0,5767.7856,3480.0271,31000,31000,0,0.148818,0
3,1,0,0,2399.25,6858.0757,3608.0225,8300,8300,0,0.020071,0
21,0,0,0,3578.4941,9477.1475,6399.2583,128900,128900,0,0.028576,1
16,0,0,0,1355.6666,7319.7793,4921.3252,956,1128,0,0.02,1
22,0,0,0,2290.3127,8609.5273,4527.1963,1900,4700,0,0.020013,1
27,0,0,0,1801,8837.167,5353.5254,60300,60300,0,0.119958,1
10,0,0,1,0,6014.9009,3113.5088,1300,1300,0,0.378938,0
1,0,0,1,0,3980.25,2211.3772,757,3825.6667,0,0.800331,1
30,0,0,0,3479.9219,8038.2925,4673.3921,1200,2200,0,0.025034,1
16,0,0,0,3578.4941,8837.167,5711.3257,1600,1600,0,0.0286,1
0,0,1,0,3578.4941,4645.1929,4144.7666,3200,6700,0,0.05042,0
1,0,0,0,1375.9736,3578.4941,2463.2583,1000,1100,0,0.040031,1
10,0,0,0,3578.4941,8038.2925,4980.0952,1800,1800,0,0.025001,1
1,0,0,1,1695.0667,3578.4941,2484.481,459,780.33331,0,0.700461,0
2,0,0,1,1873.5045,10066.667,4125.7656,1700,2500,0,0.672377,1
1,1,0,0,0,6013.0381,3051.5002,931,931,0,0.022351,0
30,0,0,0,1154.5,6013.0381,4192.7817,4100,25700,0,0.025001,1
3,1,0,0,1911.3873,8464.6367,4100.2241,1300,1900,0,0.033419,1
1,1,0,0,0,3998.4253,2452.9297,1100,2350,0,0.028573,0
1,0,0,1,986.58826,3579.0168,2220.9365,4700,4700,0,0.70285,0
31,1,0,0,2207.6001,5539.7451,3145.9185,1500,3300,0,0.346785,0
1,0,1,0,3579.0168,6059.3999,4488.1968,4900,9300,0,0.050149,1
1,0,0,0,2909.1775,12400,4558.4932,5700,5700,0,0.028624,1
1,0,0,0,2233.3333,15961.714,5735.5439,993,24664.334,0,0.028572,1
1,0,0,1,2240.2014,4124.6841,3047.4429,5900,5900,0,0.865217,0
2,0,0,0,0,3914.408,2712.2234,12400,12400,0,0.040262,1
1,0,0,1,2107.3799,4450.4316,3171.22,989,8057.7998,0,0.715974,1
10,0,0,0,2031,7317.3955,4613.9536,1700,6000,0,0.149669,0
5,1,0,0,3250.3479,37188.891,8419.9727,1600,23200,0,0.025,0
1,1,0,0,0,4917.4595,3012.2234,1100,1100,0,0.03336,1
1,0,0,0,0,3579.0168,2208.6589,1100,5050,0,0.028573,0
2,0,0,1,0,3606.3699,2185.8005,1100,1366.6666,0,0.919991,0
11,0,0,1,1385.5764,7284.1538,3309.0115,1200,1700,0,0.355293,1
1,0,0,0,3279.6963,7161.688,4583.3643,1300,10680,0,0.028572,1
15,0,0,0,3513.7693,8365.5439,5265.6235,5600,5600,0,0.025,0
5,1,0,0,1992.5714,3997.7842,2827.6206,1400,9328.5713,0,0.028573,0
6,0,0,0,0,5655.4448,3906.1223,60300,60300,0,0.022244,1
3,0,0,0,1942.3928,3579.0168,2617.9138,2400,2400,0,0.033445,1
10,0,0,0,0,4608.7593,2490.8896,0,0,0,0.022229,0
1,0,0,0,2197.7212,10395.522,5342.2612,3500,3500,0,0.022271,0
1,0,0,0,615,5117.3677,3248.4561,0,0,0,0.020014,1
28,1,0,0,2879.7693,3812.0093,3457.3828,519,2563.8,0,0.033334,0
2,0,0,1,1570.6666,3579.0168,2479.0095,2500,2500,0,0.799995,0
0,0,0,1,0,3579.0168,1682.1584,971,971,0,0.262876,1
1,0,0,0,1175,3628.469,2945.656,1200,1200,0,0.119745,1
14,0,0,1,0,3579.0168,2122.6694,0,0,0,0.885451,0
6,0,0,0,0,4891.8818,3379.7554,1400,1850,0,0.022244,1
0,1,0,0,0,7050,2910.1804,963,963,0,0.502984,0
1,0,0,0,0,6252.7144,2678.4158,993,1846.5,0,0.028573,0
1,1,0,0,0,3576.3264,2339.7163,2100,2100,0,0.040003,0
1,0,0,0,1109,3576.3264,2618.8096,1900,5766.6665,0,0.202764,0
10,0,0,0,3160.071,8045.0361,4906.7339,36100,36100,0,0.022251,1
1,0,0,0,1108.5333,3576.3264,2194.0354,956,956,0,0.040001,0
2,0,0,1,0,111300,15742.743,6000,6000,0,0.781933,0
17,0,0,0,2715.6001,13803.208,6030.9326,822,9611,0,0.028572,0
0,0,0,0,2464.1177,3576.3264,2943.062,2600,7650,0,0.238069,0
1,0,0,1,1320.1163,9233.333,3023.3982,1400,3050,0,0.776063,1
0,0,0,0,3576.3264,8932.5996,5749.3965,1900,7800,0,0.028572,0
1,0,0,0,2410.4014,5528.4839,4075.3552,3100,12640,0,0.291112,1
1,0,0,0,3278.9011,4447.8472,3763.2534,928,16642.666,0,0.309798,0
1,0,0,1,1548.1063,4478.2222,2738.438,793,855,0,0.866664,0
0,0,1,0,0,4627.979,2544.9937,3300,3300,0,0.028685,0
8,0,0,0,0,10232.832,4521.7148,11300,13950,0,0.028914,1
2,0,0,0,0,10200,4173.8555,1100,7216.6665,0,0.028676,1
2,0,0,0,3576.3264,5100.0698,4187.4209,2700,9566.667,0,0.022246,1
9,0,0,0,3576.3264,8045.0361,4838.6675,11200,11200,0,0.022281,0
20,0,0,0,3371.4614,10232.832,5974.4009,2900,8100,0,0.025,0
2,0,0,0,0,3576.3264,2506.8167,995,1865,0,0.033336,0
1,0,0,1,2101.353,4447.8472,3064.6184,782,3878.5,0,0.862542,1
1,0,0,0,2303.0146,4196.1147,3269.7056,17300,17300,0,0.025005,1
1,0,0,1,1008.3636,3576.3264,2043.948,1200,2950,0,0.885649,0
1,0,0,0,0,6705.5957,3095.5393,1100,1100,0,0.020021,0
1,0,0,0,0,3576.3264,1863.6503,888,888,0,0.126429,0
1,0,0,0,1500,4146.0835,2926.3057,2700,2700,0,0.028577,0
1,0,0,0,0,23416.666,6927.7998,4500,17950,0,0.033573,1
2,0,0,1,0,6131.9531,3545.0398,11700,11700,0,0.355444,0
2,0,0,1,2241.0234,5700,3351.2324,854,854,0,0.839995,1
